"Product page","Category","Etsy SKU","Inventory SKU","Quantity per Etsy unit","Reason"
"Hockey Focal Bead","charms-dangles","FOC-SPT-ILVHCKY-1PK","FOC-SPT-ILVHCKY-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","focal-beads","FOC-SPT-KRTEMOM-1PK","FOC-SPT-KRTEMOM-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Gym  ilicone Focal Bead","charms-dangles","FOC-SPT-KTTLBLL-1PK","FOC-SPT-KTTLBLL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"PVC Focal Bead","focal-beads","FOC-SPT-LION-1PK","FOC-SPT-LION-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"PVC Focal Bead","focal-beads","FOC-SPT-MCHGN-1PK","FOC-SPT-MCHGN-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Gym Bead","focal-beads","FOC-SPT-NODYSOFF-1PK","FOC-SPT-NODYSOFF-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"PVC Focal Bead","focal-beads","FOC-SPT-NTR-1PK","FOC-SPT-NTR-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"PVC Focal Bead","focal-beads","FOC-SPT-OHIO-1PK","FOC-SPT-OHIO-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Dance  ilicone Focal Bead","focal-beads","FOC-SPT-PNTYRFT-1PK","FOC-SPT-PNTYRFT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Rock n' Roll Bead","focal-beads","FOC-SPT-RCKTLEND-1PK","FOC-SPT-RCKTLEND-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"PVC Focal Bead","focal-beads","FOC-SPT-RDRS-1PK","FOC-SPT-RDRS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","focal-beads","FOC-SPT-REDBXNG-1PK","FOC-SPT-REDBXNG-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Gym  ilicone Focal Bead","charms-dangles","FOC-SPT-REDDMBLL-1PK","FOC-SPT-REDDMBLL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","focal-beads","FOC-SPT-RTRBSBLL-1PK","FOC-SPT-RTRBSBLL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bow  ilicone Focal Bead","focal-beads","FOC-SPT-SCCRBGBW-1PK","FOC-SPT-SCCRBGBW-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Coach  ilicone Focal Bead","focal-beads","FOC-SPT-SCCRCCH-1PK","FOC-SPT-SCCRCCH-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","charms-dangles","FOC-SPT-SCCRHRT-1PK","FOC-SPT-SCCRHRT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","focal-beads","FOC-SPT-SCCRMOM-1PK","FOC-SPT-SCCRMOM-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bow  ilicone Focal Bead","focal-beads","FOC-SPT-SFBLLBGBW-1PK","FOC-SPT-SFBLLBGBW-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","focal-beads","FOC-SPT-SFBLMOM-1PK","FOC-SPT-SFBLMOM-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Coach  ilicone Focal Bead","focal-beads","FOC-SPT-SFTBLLCCH-1PK","FOC-SPT-SFTBLLCCH-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","charms-dangles","FOC-SPT-SFTBLLHRT-1PK","FOC-SPT-SFTBLLHRT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","focal-beads","FOC-SPT-SFTBLLMT-1PK","FOC-SPT-SFTBLLMT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"PVC Focal Bead","focal-beads","FOC-SPT-SPRTNS-1PK","FOC-SPT-SPRTNS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"PVC Focal Bead","focal-beads","FOC-SPT-STLRS-1PK","FOC-SPT-STLRS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","focal-beads","FOC-SPT-TRCKMOM-1PK","FOC-SPT-TRCKMOM-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","focal-beads","FOC-SPT-VLBLMOM-1PK","FOC-SPT-VLBLMOM-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bow  ilicone Focal Bead","focal-beads","FOC-SPT-VLLYBLLBGBW-1PK","FOC-SPT-VLLYBLLBGBW-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","focal-beads","FOC-SPT-VLLYBLLBW-1PK","FOC-SPT-VLLYBLLBW-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Coach  ilicone Focal Bead","focal-beads","FOC-SPT-VLLYBLLCCH-1PK","FOC-SPT-VLLYBLLCCH-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","charms-dangles","FOC-SPT-VLLYBLLHRT-1PK","FOC-SPT-VLLYBLLHRT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"port  Bead","focal-beads","FOC-SPT-WRSTMOM-1PK","FOC-SPT-WRSTMOM-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Large Bow  ilicone Focal Bead","focal-beads","FOC-TAILBW-GLITBLK-1PK","FOC-TAILBW-GLITBLK-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Large Bow  ilicone Focal Bead","focal-beads","FOC-TAILBW-GLITTEAL-1PK","FOC-TAILBW-GLITTEAL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Large Bow  ilicone Focal Bead","focal-beads","FOC-TAILBW-HTPNK-1PK","FOC-TAILBW-HTPNK-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Large Bow  ilicone Focal Bead","focal-beads","FOC-TAILBW-LTPNK-1PK","FOC-TAILBW-LTPNK-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Large Bow  ilicone Focal Bead","focal-beads","FOC-TAILBW-MIX-8PK","FOC-TAILBW-MIX-8PK","8","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Large Bow  ilicone Focal Bead","focal-beads","FOC-TAILBW-OMBRPUR-1PK","FOC-TAILBW-OMBRPUR-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Large Bow  ilicone Focal Bead","focal-beads","FOC-TAILBW-TEALWHTPNK-1PK","FOC-TAILBW-TEALWHTPNK-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Large Bow  ilicone Focal Bead","focal-beads","FOC-TAILBW-WHT-1PK","FOC-TAILBW-WHT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Large Bow  ilicone Focal Bead","focal-beads","FOC-TAILBW-WHTSGESTRPE-1PK","FOC-TAILBW-WHTSGESTRPE-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Retro Van Bead","focal-beads","FOC-VEH-ALIEN-1PK","FOC-VEH-ALIEN-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Airplane Focal Bead","focal-beads","FOC-VEH-ARPLN-BLU-1PK","FOC-VEH-ARPLN-BLU-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Airplane Focal Bead","focal-beads","FOC-VEH-ARPLN-PNK-1PK","FOC-VEH-ARPLN-PNK-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Airplane Focal Bead","focal-beads","FOC-VEH-ARPLN-PUR-1PK","FOC-VEH-ARPLN-PUR-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Airplane Focal Bead","focal-beads","FOC-VEH-ARPLN-RED-1PK","FOC-VEH-ARPLN-RED-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Motorcycle Bead","focal-beads","FOC-VEH-BLUMTRCYCL-1PK","FOC-VEH-BLUMTRCYCL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Camper Bead","focal-beads","FOC-VEH-CMPR-BLK-1PK","FOC-VEH-CMPR-BLK-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Camper Bead","focal-beads","FOC-VEH-CMPR-PNK-1PK","FOC-VEH-CMPR-PNK-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Camper Bead","focal-beads","FOC-VEH-CMPR-RED-1PK","FOC-VEH-CMPR-RED-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Camper Bead","focal-beads","FOC-VEH-CMPR-TEAL-1PK","FOC-VEH-CMPR-TEAL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Dump Truck Bead","focal-beads","FOC-VEH-DUMP-GRN-1PK","FOC-VEH-DUMP-GRN-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Dump Truck Bead","focal-beads","FOC-VEH-DUMP-PNK-1PK","FOC-VEH-DUMP-PNK-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Dump Truck Bead","focal-beads","FOC-VEH-DUMP-RED-1PK","FOC-VEH-DUMP-RED-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Dump Truck Bead","focal-beads","FOC-VEH-DUMP-YEL-1PK","FOC-VEH-DUMP-YEL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"emi Truck Bead","focal-beads","FOC-VEH-GRN-SEMI-1PK","FOC-VEH-GRN-SEMI-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Motorcycle Bead","focal-beads","FOC-VEH-GRYMTRCYCL-1PK","FOC-VEH-GRYMTRCYCL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Motorcycle Bead","focal-beads","FOC-VEH-LTBLUMTRCYCL-1PK","FOC-VEH-LTBLUMTRCYCL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Motorcycle Bead","focal-beads","FOC-VEH-MTRCYCLMIX-5PK","FOC-VEH-MTRCYCLMIX-5PK","5","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"emi Truck Bead","focal-beads","FOC-VEH-PNK-SEMI-1PK","FOC-VEH-PNK-SEMI-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"emi Truck Bead","focal-beads","FOC-VEH-RED-SEMI-1PK","FOC-VEH-RED-SEMI-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Motorcycle Bead","focal-beads","FOC-VEH-REDMTRCYCL-1PK","FOC-VEH-REDMTRCYCL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Excavator Truck Bead","focal-beads","FOC-VEH-XCVTR-GRN-1PK","FOC-VEH-XCVTR-GRN-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Excavator Truck Bead","focal-beads","FOC-VEH-XCVTR-PNK-1PK","FOC-VEH-XCVTR-PNK-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Excavator Truck Bead","focal-beads","FOC-VEH-XCVTR-RED-1PK","FOC-VEH-XCVTR-RED-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Excavator Truck Bead","focal-beads","FOC-VEH-XCVTR-YEL-1PK","FOC-VEH-XCVTR-YEL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"emi Truck Bead","focal-beads","FOC-VEH-YEL-SEMI-1PK","FOC-VEH-YEL-SEMI-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Motorcycle Bead","focal-beads","FOC-VEH-YELMTRCYCL-1PK","FOC-VEH-YELMTRCYCL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"We tern  ilicone Focal Bead","focal-beads","FOC-WES-3DBLLBTTMS-1PK","FOC-WES-3DBLLBTTMS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"We tern  ilicone Focal Bead","focal-beads","FOC-WES-3DBLLSKLL-1PK","FOC-WES-3DBLLSKLL-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"We tern  ilicone Focal Bead","focal-beads","FOC-WES-3DCWBYBTS-1PK","FOC-WES-3DCWBYBTS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"We tern  ilicone Focal Bead","focal-beads","FOC-WES-3DFRNGJCKT-1PK","FOC-WES-3DFRNGJCKT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"We tern  ilicone Focal Bead","focal-beads","FOC-WES-3DHRSSHEGNME-1PK","FOC-WES-3DHRSSHEGNME-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"We tern  ilicone Focal Bead","focal-beads","FOC-WES-3DHWDYHRT-1PK","FOC-WES-3DHWDYHRT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"We tern  ilicone Focal Bead","focal-beads","FOC-WES-3DMIX-10PK","FOC-WES-3DMIX-10PK","10","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"We tern  ilicone Focal Bead","focal-beads","FOC-WES-3DMNYGNME-1PK","FOC-WES-3DMNYGNME-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"We tern  ilicone Focal Bead","focal-beads","FOC-WES-3DOVRLLS-1PK","FOC-WES-3DOVRLLS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"We tern  ilicone Focal Bead","focal-beads","FOC-WES-3DSHRFGNME-1PK","FOC-WES-3DSHRFGNME-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"We tern  ilicone Focal Bead","focal-beads","FOC-WES-3DTURQBW-1PK","FOC-WES-3DTURQBW-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Hat Bead","charms-dangles","FOC-WES-BLKSPKHT-1PK","FOC-WES-BLKSPKHT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Hat Bead","charms-dangles","FOC-WES-BRNSPKHT-1PK","FOC-WES-BRNSPKHT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Cactu  Bead","charms-dangles","FOC-WES-CTCCTUS-1PK","FOC-WES-CTCCTUS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Cactu  Bead","charms-dangles","FOC-WES-DKGRNCTCCTUS-1PK","FOC-WES-DKGRNCTCCTUS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cactu  Bead","charms-dangles","FOC-WES-GRNCCTS-1PK","FOC-WES-GRNCCTS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Hat Bead","charms-dangles","FOC-WES-LTBRNSPKHT-1PK","FOC-WES-LTBRNSPKHT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Boot Bead","focal-beads","FOC-WES-OLDBLKBT-1PK","FOC-WES-OLDBLKBT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Hat Bead","charms-dangles","FOC-WES-OLDBLKHT-1PK","FOC-WES-OLDBLKHT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Boot Bead","focal-beads","FOC-WES-OLDBLUBT-1PK","FOC-WES-OLDBLUBT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Hat Bead","charms-dangles","FOC-WES-OLDBLUHT-1PK","FOC-WES-OLDBLUHT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Boot Bead","focal-beads","FOC-WES-OLDBRNBT-1PK","FOC-WES-OLDBRNBT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Hat Bead","charms-dangles","FOC-WES-OLDGLDHT-1PK","FOC-WES-OLDGLDHT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Hat Bead","charms-dangles","FOC-WES-OLDGRYHT-1PK","FOC-WES-OLDGRYHT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Boot Bead","focal-beads","FOC-WES-OLDPNKBT-1PK","FOC-WES-OLDPNKBT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Hat Bead","charms-dangles","FOC-WES-OLDPNKHT-1PK","FOC-WES-OLDPNKHT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Hat Bead","charms-dangles","FOC-WES-OLDTANHT-1PK","FOC-WES-OLDTANHT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Boot Bead","focal-beads","FOC-WES-PNKCWBYBTS-1PK","FOC-WES-PNKCWBYBTS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Hat Bead","charms-dangles","FOC-WES-PNKSMLYFC-1PK","FOC-WES-PNKSMLYFC-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Hat Bead","charms-dangles","FOC-WES-PNKSPKHT-1PK","FOC-WES-PNKSPKHT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Boot Bead","focal-beads","FOC-WES-PURCWBYBTS-1PK","FOC-WES-PURCWBYBTS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"mall Town Bead","charms-dangles","FOC-WES-SMTWN-1PK","FOC-WES-SMTWN-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Boot Bead","focal-beads","FOC-WES-TEALCWBYBTS-1PK","FOC-WES-TEALCWBYBTS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Cowboy Hat Bead","charms-dangles","FOC-WES-YELSMLYFC-1PK","FOC-WES-YELSMLYFC-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead Bow Bead","charms-dangles","FOC-XMS-3D-BOWGLBE-1PK","FOC-XMS-3D-BOWGLBE-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead  now Globe Bead","charms-dangles","FOC-XMS-3D-GLOBE-1PK","FOC-XMS-3D-GLOBE-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead Penguin Bead","charms-dangles","FOC-XMS-3D-GNGRBRD-1PK","FOC-XMS-3D-GNGRBRD-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead Bow Bead","charms-dangles","FOC-XMS-3D-GRNBOW-1PK","FOC-XMS-3D-GRNBOW-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead Gnome Bead","charms-dangles","FOC-XMS-3D-GRNGNME-1PK","FOC-XMS-3D-GRNGNME-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead","charms-dangles","FOC-XMS-3D-GRNTREE-1PK","FOC-XMS-3D-GRNTREE-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead","charms-dangles","FOC-XMS-3D-GRNTREE2-1PK","FOC-XMS-3D-GRNTREE2-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead Penguin Bead","charms-dangles","FOC-XMS-3D-PNGUIN-1PK","FOC-XMS-3D-PNGUIN-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead  nowman Bead","charms-dangles","FOC-XMS-3D-PNKSNWMN-1PK","FOC-XMS-3D-PNKSNWMN-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead","charms-dangles","FOC-XMS-3D-PNKTREE-1PK","FOC-XMS-3D-PNKTREE-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead Bow Bead","charms-dangles","FOC-XMS-3D-REDBOW-1PK","FOC-XMS-3D-REDBOW-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead Reindeer Bead","charms-dangles","FOC-XMS-3D-RNDEER-1PK","FOC-XMS-3D-RNDEER-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead Reindeer Bead","charms-dangles","FOC-XMS-3D-RNDEERCP-1PK","FOC-XMS-3D-RNDEERCP-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead Penguin Bead","charms-dangles","FOC-XMS-3D-SNOWMN-1PK","FOC-XMS-3D-SNOWMN-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead  anta Bead","charms-dangles","FOC-XMS-3D-SNTABODY-1PK","FOC-XMS-3D-SNTABODY-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead Reindeer Bead","charms-dangles","FOC-XMS-3D-SNTACP-1PK","FOC-XMS-3D-SNTACP-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead  anta Bead","charms-dangles","FOC-XMS-3D-SNTAFACE-1PK","FOC-XMS-3D-SNTAFACE-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"3D Bead","charms-dangles","FOC-XMS-3D-WHTTREE-1PK","FOC-XMS-3D-WHTTREE-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Funny Bead","charms-dangles","FOC-XMS-BETHELT-1PK","FOC-XMS-BETHELT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Candy Bead","focal-beads","FOC-XMS-BLKCNDY-1PK","FOC-XMS-BLKCNDY-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Candy Cane Bead","focal-beads","FOC-XMS-BLKCNDYCNE-1PK","FOC-XMS-BLKCNDYCNE-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Candy Cane Bead","focal-beads","FOC-XMS-BLKHAT-1PK","FOC-XMS-BLKHAT-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Candy Bead","focal-beads","FOC-XMS-BLUCNDY-1PK","FOC-XMS-BLUCNDY-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"nowflake Bead","focal-beads","FOC-XMS-BLUSNWFLKE-1PK","FOC-XMS-BLUSNWFLKE-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Gnome Bead","focal-beads","FOC-XMS-BLUSNWFLKGNM-1PK","FOC-XMS-BLUSNWFLKGNM-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Tree Bead","focal-beads","FOC-XMS-CHTHTREE-1PK","FOC-XMS-CHTHTREE-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Gingerbread Bead","focal-beads","FOC-XMS-CKKSMLK-1PK","FOC-XMS-CKKSMLK-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"anta Bead","focal-beads","FOC-XMS-CLSSCSNTA-1PK","FOC-XMS-CLSSCSNTA-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Tree Bead","focal-beads","FOC-XMS-CRYNTREE-1PK","FOC-XMS-CRYNTREE-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Highland Cow Bead","focal-beads","FOC-XMS-CWBYTREE-1PK","FOC-XMS-CWBYTREE-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"ock Bead","focal-beads","FOC-XMS-CZYSCKS-1PK","FOC-XMS-CZYSCKS-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Elf Bead","focal-beads","FOC-XMS-DABELF-1PK","FOC-XMS-DABELF-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
"Elf Bead","focal-beads","FOC-XMS-DABSNTA-1PK","FOC-XMS-DABSNTA-1PK","1","Exact Etsy SKU matches inventory SKU; excluded from parent conversion"
